Source Node,Destination Node,Out_d_source,in_d_source,out_d_dest, in_d_dest,Transitive_frnds,Out_d_common_frnds,in_d_common_frnds,Total_frnds,Jaccard_coeff,cosine
1261810.0,3516170.0,628.0,47.0,0.0,44.0,0.0,0.0,0.0,682.0,0.0,0.0
3287211.0,425724.0,389.0,86.0,0.0,252.0,4.0,0.0,2.0,664.0,0.0030120481927710845,1.670843776106934e-05
968317.0,3920829.0,1372.0,105.0,0.0,26.0,13.0,0.0,16.0,1423.0,0.011243851018973999,0.0004166449664079996
3742145.0,2178103.0,158.0,21.0,0.0,34.0,0.0,0.0,0.0,196.0,0.0,0.0
2895505.0,1381570.0,997.0,22.0,0.0,19.0,5.0,0.0,3.0,1013.0,0.0029615004935834156,0.00015495067403543204
4782303.0,4681850.0,218.0,39.0,0.0,15.0,6.0,0.0,8.0,237.0,0.03375527426160337,0.0020752269779507134
4803567.0,1675111.0,177.0,42.0,0.0,11.0,0.0,0.0,0.0,196.0,0.0,0.0
333414.0,2806815.0,181.0,11.0,0.0,5.0,0.0,0.0,0.0,187.0,0.0,0.0
4722831.0,1124695.0,899.0,7.0,0.0,27.0,0.0,0.0,0.0,927.0,0.0,0.0
318602.0,3178125.0,105.0,6.0,0.0,18.0,0.0,0.0,0.0,124.0,0.0,0.0
1531227.0,3779007.0,483.0,20.0,0.0,226.0,4.0,0.0,3.0,707.0,0.004243281471004243,2.6390330582874436e-05
2946155.0,790971.0,381.0,31.0,0.0,4.0,0.0,0.0,0.0,389.0,0.0,0.0
2012811.0,1253395.0,228.0,38.0,0.0,12.0,0.0,0.0,1.0,260.0,0.0038461538461538464,0.0003132832080200501
3875224.0,2074561.0,249.0,60.0,0.0,53.0,27.0,0.0,22.0,279.0,0.07885304659498207,0.0013433473774195517
1451149.0,1240385.0,1299.0,38.0,0.0,18.0,2.0,0.0,0.0,1322.0,0.0,0.0
3586264.0,3832190.0,294.0,34.0,0.0,19.0,1.0,0.0,0.0,320.0,0.0,0.0
1517058.0,2093681.0,2031.0,50.0,0.0,9.0,2.0,0.0,1.0,2043.0,0.0004894762604013706,5.339313364301351e-05
2847174.0,1767187.0,404.0,10.0,0.0,183.0,10.0,0.0,2.0,579.0,0.0034542314335060447,2.6398458330033526e-05
3491369.0,2815318.0,262.0,55.0,0.0,51.0,11.0,0.0,10.0,324.0,0.030864197530864196,0.0006185439475474733
2506999.0,2599315.0,225.0,28.0,0.0,10.0,0.0,0.0,0.0,242.0,0.0,0.0
3817347.0,1565704.0,174.0,37.0,0.0,5.0,0.0,0.0,0.0,187.0,0.0,0.0
1887053.0,3764052.0,961.0,112.0,7710.0,578.0,78.0,294.0,58.0,8432.0,0.04174573055028463,3.958158664589233e-05
4539921.0,4367817.0,132.0,110.0,175.0,368.0,14.0,18.0,24.0,641.0,0.0655226209048362,0.00031962010867083693
3549913.0,1905990.0,6590.0,148.0,0.0,11.0,0.0,0.0,0.0,6606.0,0.0,0.0
4655668.0,734011.0,1729.0,68.0,0.0,547.0,30.0,0.0,24.0,2252.0,0.010657193605683837,2.4416074322530238e-05
1891589.0,2714616.0,1287.0,158.0,0.0,40.0,3.0,0.0,1.0,1353.0,0.0007390983000739098,1.730103806228374e-05
1521044.0,1722727.0,232.0,95.0,941.0,161.0,20.0,109.0,31.0,1196.0,0.11705685618729098,0.00038850685714602863
3171023.0,1932425.0,267.0,16.0,0.0,6.0,0.0,0.0,0.0,273.0,0.0,0.0
1955287.0,4584748.0,1998.0,24.0,0.0,48.0,1.0,0.0,1.0,2051.0,0.00048756704046806434,1.0303330036267722e-05
1216910.0,3851054.0,277.0,72.0,0.0,19.0,0.0,0.0,4.0,348.0,0.011494252873563218,0.0006032272658724174
1787080.0,4330748.0,311.0,61.0,0.0,7.0,0.0,0.0,0.0,323.0,0.0,0.0
3271839.0,2164567.0,385.0,44.0,194.0,132.0,8.0,20.0,3.0,652.0,0.0352760736196319,0.0001644572196719436
4177982.0,3337193.0,16383.0,194.0,0.0,14.0,0.0,0.0,1.0,16432.0,6.085686465433301e-05,4.308896146985065e-06
498726.0,3956179.0,117.0,46.0,430.0,698.0,54.0,52.0,42.0,793.0,0.11853720050441362,0.0005112474437627812
4308272.0,2757635.0,363.0,96.0,0.0,105.0,14.0,0.0,16.0,478.0,0.03347280334728033,0.0003319846457101359
3438890.0,3872091.0,124.0,73.0,0.0,9.0,0.0,0.0,1.0,194.0,0.005154639175257732,0.0005640157924421884
2633499.0,2346311.0,474.0,24.0,0.0,9.0,3.0,0.0,3.0,484.0,0.006198347107438017,0.0006693440428380187
1113816.0,2979538.0,16383.0,4514.0,0.0,3.0,0.0,0.0,2.0,20815.0,9.608455440787894e-05,3.190250594184173e-05
4542146.0,4162210.0,245.0,45.0,0.0,15.0,0.0,0.0,0.0,282.0,0.0,0.0
3459829.0,902106.0,1927.0,20.0,0.0,14.0,1.0,0.0,0.0,1943.0,0.0,0.0
4533052.0,4470879.0,370.0,147.0,190.0,303.0,40.0,44.0,57.0,824.0,0.12257281553398058,0.00039626335427120894
1319125.0,3381248.0,237.0,57.0,0.0,8.0,0.0,0.0,0.0,255.0,0.0,0.0
101186.0,15800.0,367.0,69.0,0.0,39.0,1.0,0.0,1.0,431.0,0.002320185614849188,5.8809691837214774e-05
4664251.0,2101427.0,765.0,20.0,0.0,13.0,0.0,0.0,0.0,779.0,0.0,0.0
2749730.0,1100192.0,153.0,55.0,0.0,11.0,0.0,0.0,0.0,204.0,0.0,0.0
3303053.0,2952955.0,285.0,68.0,0.0,46.0,0.0,0.0,0.0,365.0,0.0,0.0
709969.0,2680504.0,789.0,57.0,0.0,8.0,0.0,0.0,0.0,798.0,0.0,0.0
3352825.0,3219664.0,119.0,4.0,433.0,40.0,0.0,6.0,0.0,554.0,0.010830324909747292,0.00010312999535915021
1507080.0,3891578.0,316.0,17.0,12.0,239.0,15.0,2.0,7.0,555.0,0.016216216216216217,0.0001076773985140519
761407.0,208000.0,2804.0,54.0,0.0,6.0,2.0,0.0,1.0,2808.0,0.00035612535612535614,5.831583858175881e-05
2933995.0,4079504.0,254.0,18.0,0.0,13.0,2.0,0.0,1.0,268.0,0.0037313432835820895,0.0002828054298642534
2683361.0,1698590.0,117.0,26.0,194.0,59.0,1.0,2.0,1.0,333.0,0.009009009009009009,8.292103153763233e-05
4286214.0,1136308.0,1757.0,108.0,0.0,339.0,10.0,0.0,9.0,2099.0,0.004287756074321105,1.4235213172317255e-05
4497507.0,2299146.0,1359.0,66.0,0.0,8.0,0.0,0.0,0.0,1373.0,0.0,0.0
869550.0,1586693.0,525.0,470.0,0.0,4.0,0.0,0.0,0.0,822.0,0.0,0.0
4815977.0,3094587.0,217.0,59.0,11045.0,647.0,34.0,78.0,28.0,11209.0,0.009456686591132126,3.2847927729600816e-05
504494.0,2432557.0,855.0,50.0,0.0,22.0,1.0,0.0,1.0,879.0,0.0011376564277588168,5.022601707684581e-05
4666256.0,238286.0,1228.0,151.0,16383.0,466.0,24.0,223.0,36.0,17517.0,0.014785636809956043,1.1147086407694744e-05
3376898.0,4344638.0,264.0,121.0,0.0,44.0,2.0,0.0,7.0,381.0,0.01837270341207349,0.00041322314049586776
529453.0,1009387.0,175.0,5.0,0.0,10.0,0.0,0.0,0.0,186.0,0.0,0.0
3677947.0,4394582.0,845.0,38.0,0.0,30.0,3.0,0.0,3.0,877.0,0.0034207525655644243,0.00011325028312570782
3537518.0,1319392.0,415.0,57.0,0.0,29.0,0.0,0.0,1.0,480.0,0.0020833333333333333,7.305669199298655e-05
3326079.0,1594621.0,663.0,77.0,0.0,30.0,2.0,0.0,0.0,694.0,0.0,0.0
302724.0,196336.0,4748.0,388.0,0.0,11.0,4.0,0.0,1.0,4760.0,0.0002100840336134454,1.7700368167657886e-05
2982193.0,2221506.0,173.0,63.0,0.0,7.0,0.0,0.0,0.0,231.0,0.0,0.0
1147232.0,3831586.0,407.0,43.0,0.0,8.0,0.0,0.0,0.0,450.0,0.0,0.0
3170010.0,2660531.0,120.0,38.0,0.0,11.0,0.0,0.0,0.0,144.0,0.0,0.0
627692.0,2858319.0,354.0,231.0,222.0,73.0,25.0,51.0,26.0,626.0,0.12300319488817892,0.000446182819064175
3217066.0,1626903.0,747.0,18.0,0.0,5.0,0.0,0.0,0.0,757.0,0.0,0.0
2248773.0,2469773.0,104.0,42.0,0.0,12.0,0.0,0.0,0.0,124.0,0.0,0.0
2717523.0,1716543.0,8969.0,249.0,0.0,20.0,2.0,0.0,2.0,8986.0,0.00022256843979523704,1.0848340203948797e-05
1124539.0,2865923.0,2083.0,190.0,0.0,7.0,4.0,0.0,1.0,2091.0,0.00047824007651841227,6.284960090503425e-05
1034824.0,4009458.0,119.0,6.0,0.0,4.0,0.0,0.0,0.0,127.0,0.0,0.0
144669.0,1687097.0,143.0,136.0,0.0,8.0,0.0,0.0,1.0,282.0,0.0035460992907801418,0.00044802867383512545
689225.0,4097333.0,1030.0,189.0,0.0,12.0,1.0,0.0,1.0,1109.0,0.0009017132551848512,6.836204539239814e-05
3039307.0,4580989.0,2001.0,219.0,0.0,167.0,28.0,0.0,25.0,2170.0,0.01152073732718894,6.743270216324109e-05
1832127.0,491843.0,121.0,12.0,319.0,163.0,3.0,12.0,4.0,556.0,0.02877697841726619,0.0002495866221570524
3563460.0,2530298.0,106.0,30.0,0.0,5.0,0.0,0.0,0.0,121.0,0.0,0.0
3041587.0,332605.0,140.0,17.0,0.0,15.0,0.0,0.0,0.0,166.0,0.0,0.0
3282528.0,1878041.0,318.0,85.0,32.0,221.0,8.0,3.0,31.0,572.0,0.05944055944055944,0.0003334673741405859
2100661.0,2823734.0,251.0,17.0,4250.0,86.0,0.0,1.0,0.0,4503.0,0.00022207417277370642,8.605496502726222e-07
1097279.0,2453352.0,253.0,130.0,0.0,8.0,0.0,0.0,0.0,348.0,0.0,0.0
1864504.0,2448765.0,409.0,71.0,0.0,28.0,0.0,0.0,0.0,443.0,0.0,0.0
2744457.0,3130999.0,189.0,1.0,0.0,18.0,1.0,0.0,0.0,206.0,0.0,0.0
4252143.0,74655.0,254.0,16.0,2355.0,290.0,9.0,36.0,3.0,2685.0,0.01452513966480447,5.4610375971434575e-05
1501569.0,1534833.0,3526.0,412.0,0.0,10.0,2.0,0.0,1.0,3562.0,0.00028074115665356543,2.5393600812595227e-05
744308.0,4045276.0,6007.0,290.0,0.0,32.0,4.0,0.0,4.0,6036.0,0.0006626905235255136,1.9850722566301414e-05
11044.0,4108853.0,418.0,74.0,0.0,13.0,0.0,0.0,0.0,455.0,0.0,0.0
3717833.0,961027.0,106.0,20.0,0.0,31.0,6.0,0.0,3.0,137.0,0.021897810218978103,0.0007680491551459293
4808849.0,4724347.0,280.0,51.0,0.0,99.0,1.0,0.0,6.0,418.0,0.014354066985645933,0.00018309988098507736
2775453.0,1264240.0,452.0,26.0,0.0,65.0,19.0,0.0,13.0,501.0,0.02594810379241517,0.00041841004184100416
821446.0,3358657.0,113.0,30.0,0.0,24.0,18.0,0.0,20.0,121.0,0.1652892561983471,0.005827505827505828
4175394.0,569061.0,282.0,55.0,0.0,182.0,0.0,0.0,0.0,508.0,0.0,0.0
966070.0,86721.0,329.0,84.0,0.0,11.0,2.0,0.0,2.0,351.0,0.005698005698005698,0.00044023772837332157
4793546.0,2649241.0,966.0,27.0,0.0,30.0,0.0,0.0,1.0,1002.0,0.000998003992015968,3.356831151393085e-05
1670195.0,923865.0,350.0,46.0,0.0,60.0,0.0,0.0,1.0,416.0,0.002403846153846154,4.208754208754209e-05
4518665.0,3374825.0,1379.0,67.0,0.0,9.0,0.0,0.0,0.0,1410.0,0.0,0.0
3869924.0,3176013.0,611.0,62.0,0.0,33.0,1.0,0.0,0.0,647.0,0.0,0.0
1247245.0,277188.0,351.0,27.0,0.0,8.0,0.0,0.0,0.0,366.0,0.0,0.0
1304200.0,2676942.0,110.0,87.0,0.0,55.0,15.0,0.0,18.0,189.0,0.09523809523809523,0.0016612828795569913
1623743.0,2781786.0,140.0,59.0,0.0,6.0,0.0,0.0,0.0,158.0,0.0,0.0
3551506.0,2234828.0,300.0,81.0,145.0,240.0,13.0,10.0,17.0,671.0,0.040238450074515646,0.0001840679006033337
4585675.0,447718.0,902.0,61.0,0.0,10.0,0.0,0.0,0.0,916.0,0.0,0.0
1246297.0,4223307.0,1310.0,130.0,0.0,44.0,0.0,0.0,0.0,1366.0,0.0,0.0
3327370.0,1028266.0,1998.0,218.0,0.0,38.0,5.0,0.0,4.0,2042.0,0.0019588638589618022,4.7501425042751285e-05
3760211.0,4526446.0,406.0,32.0,0.0,33.0,0.0,0.0,0.0,447.0,0.0,0.0
2150991.0,1505399.0,873.0,64.0,0.0,9.0,0.0,0.0,1.0,915.0,0.001092896174863388,0.00011858176212498517
2520061.0,2071958.0,102.0,68.0,0.0,10.0,0.0,0.0,0.0,153.0,0.0,0.0
1677274.0,190738.0,151.0,23.0,0.0,8.0,0.0,0.0,0.0,176.0,0.0,0.0
2624842.0,2788306.0,265.0,158.0,0.0,5.0,0.0,0.0,0.0,406.0,0.0,0.0
3058595.0,2219915.0,232.0,30.0,0.0,9.0,0.0,0.0,0.0,255.0,0.0,0.0
2692521.0,2791255.0,1164.0,85.0,11757.0,1440.0,54.0,124.0,38.0,12869.0,0.01258839070634859,9.828276351474451e-06
1062166.0,3355607.0,166.0,592.0,0.0,30.0,0.0,0.0,2.0,727.0,0.002751031636863824,8.795074758135444e-05
3214236.0,2231226.0,401.0,62.0,0.0,10.0,0.0,0.0,0.0,432.0,0.0,0.0
2609934.0,2812865.0,1855.0,127.0,7.0,271.0,11.0,4.0,2.0,2121.0,0.002828854314002829,1.0889371247704157e-05
2603199.0,1661171.0,207.0,39.0,2003.0,259.0,5.0,7.0,6.0,2237.0,0.00581135449262405,2.3362302588543127e-05
1418327.0,2182029.0,389.0,68.0,0.0,5.0,0.0,0.0,0.0,404.0,0.0,0.0
2394283.0,3475898.0,2247.0,149.0,0.0,29.0,5.0,0.0,4.0,2286.0,0.0017497812773403325,5.7567209717345e-05
3090950.0,3293885.0,667.0,16.0,0.0,10.0,0.0,0.0,0.0,679.0,0.0,0.0
3882976.0,4275030.0,209.0,64.0,0.0,1.0,0.0,0.0,0.0,236.0,0.0,0.0
3278302.0,893965.0,430.0,817.0,316.0,786.0,68.0,46.0,305.0,1612.0,0.21774193548387097,0.00025542245126961694
3671213.0,2260538.0,157.0,34.0,0.0,78.0,0.0,0.0,0.0,259.0,0.0,0.0
1037387.0,1433936.0,320.0,55.0,0.0,12.0,0.0,0.0,0.0,368.0,0.0,0.0
23633.0,4670925.0,1706.0,153.0,0.0,13.0,1.0,0.0,1.0,1735.0,0.0005763688760806917,4.137873960359168e-05
3114996.0,2323756.0,2904.0,77.0,0.0,52.0,13.0,0.0,4.0,2949.0,0.0013563919972872161,2.5804453848734292e-05
2542019.0,3235539.0,155.0,208.0,0.0,13.0,3.0,0.0,8.0,324.0,0.024691358024691357,0.00169527442254715
116837.0,2471773.0,123.0,8.0,0.0,18.0,3.0,0.0,2.0,140.0,0.014285714285714285,0.0008481764206955047
3748719.0,2348707.0,108.0,5.0,0.0,55.0,0.0,0.0,0.0,165.0,0.0,0.0
3149169.0,296682.0,692.0,69.0,0.0,20.0,1.0,0.0,0.0,743.0,0.0,0.0
1824645.0,2933219.0,224.0,65.0,0.0,266.0,1.0,0.0,0.0,501.0,0.0,0.0
1241358.0,4123477.0,150.0,6.0,0.0,21.0,2.0,0.0,0.0,170.0,0.0,0.0
4013017.0,1120472.0,6279.0,222.0,0.0,31.0,4.0,0.0,0.0,6351.0,0.0,0.0
3481593.0,3330196.0,821.0,421.0,0.0,78.0,3.0,0.0,9.0,1097.0,0.008204193254329991,9.29022668153103e-05
3962338.0,399144.0,319.0,113.0,0.0,11.0,0.0,0.0,1.0,377.0,0.002652519893899204,0.00021043771043771043
3789965.0,1823776.0,757.0,88.0,0.0,14.0,0.0,0.0,0.0,797.0,0.0,0.0
4144005.0,1346075.0,1567.0,100.0,0.0,35.0,0.0,0.0,1.0,1614.0,0.0006195786864931846,1.713942925700574e-05
347524.0,1481069.0,480.0,44.0,99.0,39.0,12.0,21.0,9.0,584.0,0.05136986301369863,0.000414868901427149
666797.0,600953.0,159.0,12.0,0.0,17.0,0.0,0.0,0.0,178.0,0.0,0.0
2619222.0,8830.0,106.0,14.0,131.0,135.0,0.0,1.0,1.0,358.0,0.00558659217877095,6.265664160401002e-05
2742559.0,771794.0,221.0,33.0,0.0,27.0,0.0,0.0,0.0,252.0,0.0,0.0
4456645.0,2477305.0,3420.0,58.0,0.0,22.0,0.0,0.0,0.0,3458.0,0.0,0.0
3140329.0,1513270.0,241.0,18.0,0.0,315.0,0.0,0.0,5.0,564.0,0.008865248226950355,6.128577557148986e-05
358768.0,2814138.0,141.0,17.0,341.0,112.0,8.0,15.0,5.0,550.0,0.03636363636363636,0.00027943107832453123
3789445.0,529336.0,377.0,91.0,16383.0,612.0,2.0,4.0,3.0,17196.0,0.0004070714119562689,8.800979674766083e-07
4616867.0,3760681.0,480.0,76.0,0.0,7.0,0.0,0.0,0.0,509.0,0.0,0.0
1032843.0,1691619.0,205.0,6.0,0.0,23.0,2.0,0.0,0.0,227.0,0.0,0.0
4665192.0,4512196.0,174.0,21.0,0.0,10.0,0.0,0.0,0.0,187.0,0.0,0.0
2653069.0,2938066.0,2586.0,66.0,0.0,39.0,6.0,0.0,0.0,2620.0,0.0,0.0
553277.0,3650054.0,311.0,18.0,0.0,16.0,1.0,0.0,1.0,328.0,0.003048780487804878,0.00018996960486322188
2011781.0,753131.0,193.0,16.0,0.0,23.0,0.0,0.0,0.0,226.0,0.0,0.0
3276724.0,1038027.0,1122.0,135.0,0.0,35.0,10.0,0.0,10.0,1153.0,0.008673026886383347,0.00022729855665416524
3748787.0,533579.0,172.0,6.0,0.0,8.0,0.0,0.0,0.0,181.0,0.0,0.0
1333233.0,3109805.0,156.0,18.0,36.0,263.0,2.0,0.0,2.0,455.0,0.004395604395604396,3.844231730288702e-05
4822324.0,1759387.0,100.0,22.0,0.0,20.0,8.0,0.0,7.0,116.0,0.0603448275862069,0.0028688524590163933
1863273.0,2383409.0,189.0,145.0,0.0,24.0,4.0,0.0,5.0,293.0,0.017064846416382253,0.00062375249500998
1192915.0,206536.0,189.0,44.0,0.0,17.0,3.0,0.0,5.0,228.0,0.021929824561403508,0.0012623074981065387
4137270.0,2968956.0,2508.0,225.0,0.0,44.0,24.0,0.0,21.0,2538.0,0.008274231678486997,0.00017463327013272128
483579.0,3184575.0,348.0,8.0,0.0,11.0,0.0,0.0,0.0,361.0,0.0,0.0
1663245.0,1786701.0,1843.0,139.0,0.0,6.0,0.0,0.0,0.0,1868.0,0.0,0.0
3600709.0,1714384.0,493.0,300.0,0.0,12.0,1.0,0.0,1.0,632.0,0.0015822784810126582,0.00010508617065994115
523444.0,592902.0,137.0,49.0,0.0,20.0,2.0,0.0,2.0,175.0,0.011428571428571429,0.0005376344086021505
3732378.0,2231942.0,133.0,11.0,0.0,31.0,0.0,0.0,0.0,169.0,0.0,0.0
683704.0,4863480.0,513.0,50.0,0.0,41.0,1.0,0.0,0.0,564.0,0.0,0.0
892505.0,1524962.0,3399.0,520.0,0.0,250.0,80.0,0.0,102.0,3737.0,0.027294621354027295,0.00010410819086501658
3199860.0,814491.0,1403.0,85.0,176.0,268.0,13.0,8.0,7.0,1810.0,0.008287292817679558,2.27041557686719e-05
744308.0,4194886.0,6007.0,290.0,0.0,8.0,2.0,0.0,0.0,6014.0,0.0,0.0
536799.0,1498081.0,474.0,45.0,0.0,21.0,0.0,0.0,0.0,496.0,0.0,0.0
4502602.0,2892010.0,176.0,28.0,0.0,26.0,0.0,0.0,0.0,218.0,0.0,0.0
966209.0,847828.0,241.0,59.0,0.0,19.0,3.0,0.0,6.0,306.0,0.0196078431372549,0.0010526315789473684
366718.0,3156970.0,769.0,229.0,0.0,400.0,20.0,0.0,19.0,1209.0,0.015715467328370553,4.7595190380761524e-05
2025716.0,4011780.0,963.0,25.0,0.0,15.0,1.0,0.0,0.0,983.0,0.0,0.0
1313066.0,2266819.0,339.0,92.0,0.0,29.0,0.0,0.0,0.0,372.0,0.0,0.0
2700208.0,1075642.0,262.0,60.0,0.0,5.0,0.0,0.0,0.0,281.0,0.0,0.0
1507311.0,4791968.0,2004.0,289.0,0.0,307.0,57.0,0.0,44.0,2260.0,0.019469026548672566,6.25043504448463e-05
4441066.0,4524481.0,344.0,3.0,0.0,153.0,3.0,0.0,0.0,495.0,0.0,0.0
3287617.0,3523774.0,764.0,33.0,0.0,90.0,3.0,0.0,2.0,858.0,0.002331002331002331,2.7882336539802036e-05
2838337.0,1127938.0,337.0,127.0,0.0,26.0,0.0,0.0,0.0,415.0,0.0,0.0
1759879.0,2720250.0,138.0,10.0,0.0,9.0,1.0,0.0,2.0,151.0,0.013245033112582781,0.0015015015015015015
4169353.0,427945.0,1476.0,63.0,0.0,18.0,0.0,0.0,0.0,1501.0,0.0,0.0
4439210.0,2761959.0,2812.0,162.0,0.0,25.0,0.0,0.0,0.0,2888.0,0.0,0.0
905094.0,4145259.0,119.0,31.0,0.0,17.0,1.0,0.0,1.0,164.0,0.006097560975609756,0.000392156862745098
647119.0,2222503.0,1366.0,63.0,0.0,140.0,43.0,0.0,41.0,1464.0,0.028005464480874317,0.00020493851844446666
4806190.0,704292.0,836.0,58.0,0.0,199.0,9.0,0.0,4.0,1040.0,0.0038461538461538464,2.2483783571099344e-05
173823.0,2466809.0,2791.0,339.0,0.0,84.0,16.0,0.0,12.0,2879.0,0.004168113928447377,4.5641259698767684e-05
1313537.0,2109057.0,199.0,401.0,0.0,48.0,1.0,0.0,9.0,620.0,0.014516129032258065,0.0003125
744422.0,1232034.0,301.0,33.0,0.0,31.0,0.0,0.0,0.0,351.0,0.0,0.0
431192.0,922086.0,245.0,53.0,0.0,7.0,0.0,0.0,0.0,283.0,0.0,0.0
368195.0,251233.0,453.0,61.0,0.0,136.0,2.0,0.0,2.0,596.0,0.003355704697986577,2.861066605630579e-05
725326.0,3769499.0,3435.0,237.0,0.0,103.0,20.0,0.0,11.0,3524.0,0.0031214528944381384,2.908390972354422e-05
2742629.0,2959850.0,5654.0,902.0,0.0,13.0,4.0,0.0,4.0,5826.0,0.0006865774116031583,4.693293283897311e-05
716593.0,2499643.0,117.0,16.0,0.0,12.0,2.0,0.0,5.0,133.0,0.03759398496240601,0.003132832080200501
1069199.0,4296165.0,201.0,81.0,0.0,11.0,0.0,0.0,0.0,271.0,0.0,0.0
1368445.0,3435896.0,105.0,70.0,0.0,11.0,0.0,0.0,0.0,152.0,0.0,0.0
3063450.0,2848820.0,1781.0,27.0,0.0,10.0,0.0,0.0,0.0,1798.0,0.0,0.0
4371041.0,2816503.0,189.0,7.0,0.0,96.0,2.0,0.0,0.0,288.0,0.0,0.0
851874.0,2399379.0,1984.0,235.0,0.0,86.0,4.0,0.0,3.0,2091.0,0.0014347202295552368,1.5720469098797908e-05
1175131.0,1175155.0,386.0,92.0,0.0,12.0,0.0,0.0,0.0,444.0,0.0,0.0
1869690.0,2508866.0,115.0,111.0,333.0,73.0,28.0,31.0,27.0,434.0,0.1336405529953917,0.0006321112515802782
1537070.0,2309227.0,971.0,106.0,0.0,13.0,0.0,0.0,0.0,1024.0,0.0,0.0
2399413.0,3621877.0,313.0,79.0,0.0,77.0,1.0,0.0,1.0,395.0,0.002531645569620253,3.3130135170951495e-05
769219.0,4138422.0,383.0,108.0,369.0,544.0,67.0,69.0,49.0,955.0,0.12356020942408377,0.0002632265778537219
1073553.0,3391724.0,448.0,81.0,0.0,117.0,3.0,0.0,6.0,606.0,0.009900990099009901,9.69414958072803e-05
4632770.0,4384790.0,424.0,139.0,0.0,10.0,0.0,0.0,0.0,477.0,0.0,0.0
965707.0,2252002.0,114.0,59.0,0.0,23.0,2.0,0.0,2.0,185.0,0.010810810810810811,0.0005026388539834129
1199499.0,4122129.0,447.0,29.0,0.0,72.0,1.0,0.0,1.0,519.0,0.0019267822736030828,2.9178338001867415e-05
4136785.0,1194922.0,106.0,14.0,83.0,21.0,9.0,12.0,8.0,179.0,0.11173184357541899,0.0016025641025641025
1018410.0,1274687.0,301.0,11.0,0.0,9.0,0.0,0.0,0.0,316.0,0.0,0.0
1859726.0,2806778.0,263.0,12.0,0.0,121.0,4.0,0.0,1.0,384.0,0.0026041666666666665,3.005259203606311e-05
1007235.0,4360790.0,661.0,241.0,0.0,34.0,1.0,0.0,1.0,835.0,0.0011976047904191617,3.2607277944437195e-05
3193296.0,2256949.0,7014.0,100.0,0.0,76.0,4.0,0.0,7.0,7112.0,0.000984251968503937,1.294704289540269e-05
2516608.0,4782665.0,2942.0,107.0,0.0,43.0,9.0,0.0,8.0,2979.0,0.002685464921114468,6.101886245585667e-05
4058726.0,642217.0,175.0,11.0,576.0,2181.0,12.0,16.0,3.0,2726.0,0.006969919295671314,3.705133755328567e-05
1659787.0,2265694.0,735.0,268.0,0.0,87.0,0.0,0.0,4.0,958.0,0.0041753653444676405,4.583949301520725e-05
62576.0,2164865.0,146.0,19.0,4229.0,310.0,2.0,7.0,7.0,4618.0,0.0030316154179298397,1.8693211026324045e-05
1098993.0,3065612.0,244.0,25.0,0.0,19.0,0.0,0.0,0.0,277.0,0.0,0.0
2918798.0,1762354.0,2052.0,71.0,0.0,20.0,15.0,0.0,15.0,2068.0,0.007253384912959381,0.0003532736693358455
1017448.0,3841743.0,1932.0,139.0,0.0,9.0,1.0,0.0,0.0,1953.0,0.0,0.0
3863268.0,1157518.0,3886.0,689.0,0.0,20.0,0.0,0.0,0.0,3958.0,0.0,0.0
2929119.0,4684424.0,250.0,13.0,0.0,21.0,0.0,0.0,0.0,275.0,0.0,0.0
4252143.0,102118.0,254.0,16.0,0.0,15.0,0.0,0.0,0.0,275.0,0.0,0.0
3949368.0,3169587.0,189.0,26.0,0.0,5.0,0.0,0.0,0.0,208.0,0.0,0.0
2027533.0,2137716.0,298.0,8.0,53.0,339.0,7.0,4.0,3.0,642.0,0.010903426791277258,5.835667600373483e-05
3186447.0,2017832.0,138.0,6.0,0.0,13.0,0.0,0.0,0.0,152.0,0.0,0.0
4293477.0,1271251.0,1132.0,63.0,277.0,32.0,1.0,5.0,0.0,1426.0,0.0035063113604488078,1.3540778053106932e-05
1945298.0,2348693.0,593.0,97.0,168.0,113.0,33.0,52.0,14.0,724.0,0.09116022099447514,0.00034039919542008356
2738068.0,3566171.0,174.0,46.0,0.0,62.0,4.0,0.0,9.0,257.0,0.03501945525291829,0.0006598240469208211
1225224.0,2535032.0,179.0,28.0,109.0,48.0,0.0,5.0,0.0,333.0,0.015015015015015015,0.00015385088771962215
1730164.0,3726372.0,865.0,62.0,257.0,309.0,54.0,59.0,11.0,1274.0,0.054945054945054944,0.00013341414418638337
2304509.0,3643327.0,751.0,78.0,0.0,17.0,1.0,0.0,0.0,780.0,0.0,0.0
2953392.0,4851889.0,184.0,158.0,131.0,66.0,8.0,12.0,24.0,381.0,0.09448818897637795,0.0005343307507347048
3796249.0,250656.0,178.0,45.0,0.0,28.0,1.0,0.0,4.0,232.0,0.017241379310344827,0.0006406149903907751
911992.0,3244938.0,264.0,21.0,0.0,13.0,0.0,0.0,0.0,278.0,0.0,0.0
2452801.0,3532514.0,130.0,51.0,0.0,4.0,0.0,0.0,0.0,161.0,0.0,0.0
672008.0,1075890.0,495.0,416.0,1405.0,51.0,1.0,4.0,1.0,2182.0,0.00229147571035747,3.769556458908819e-06
2260030.0,900342.0,589.0,72.0,0.0,14.0,5.0,0.0,5.0,618.0,0.008090614886731391,0.0005403068943159715
2681861.0,2336743.0,247.0,41.0,0.0,5.0,0.0,0.0,0.0,260.0,0.0,0.0
