Source Node,Destination Node,Label,Out_d_source,in_d_source,out_d_dest, in_d_dest,Transitive_frnds,Out_d_common_frnds,in_d_common_frnds,Total_frnds,Jaccard_coeff,cosine
2266319.0,1900065.0,0.0,1362.0,47.0,0.0,5.0,0.0,0.0,0.0,1388.0,0.0,0.0
615418.0,469944.0,1.0,347.0,90.0,0.0,5.0,1.0,0.0,2.0,373.0,0.005361930294906166,0.0009153318077803204
3866852.0,2449803.0,1.0,190.0,28.0,62.0,7.0,4.0,29.0,6.0,239.0,0.14644351464435146,0.0023268182422550195
3001789.0,1938204.0,0.0,912.0,24.0,0.0,1.0,1.0,0.0,1.0,912.0,0.0010964912280701754,0.0010683760683760685
2837028.0,4841255.0,0.0,38.0,2.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0
2096855.0,1131866.0,1.0,5929.0,144.0,0.0,285.0,26.0,0.0,26.0,6190.0,0.00420032310177706,1.5021911769378989e-05
1193380.0,1038493.0,1.0,1072.0,100.0,16383.0,308.0,5.0,42.0,3.0,17546.0,0.0025646871081728027,2.3003956885063847e-06
4204327.0,1991340.0,1.0,365.0,17.0,0.0,34.0,0.0,0.0,0.0,406.0,0.0,0.0
1395708.0,3441151.0,1.0,1605.0,232.0,0.0,2.0,0.0,0.0,0.0,1623.0,0.0,0.0
736607.0,3242889.0,0.0,568.0,89.0,0.0,3.0,0.0,0.0,0.0,596.0,0.0,0.0
3175734.0,904888.0,0.0,311.0,50.0,0.0,5.0,0.0,0.0,0.0,321.0,0.0,0.0
3026482.0,3122914.0,0.0,251.0,9.0,0.0,4.0,0.0,0.0,0.0,256.0,0.0,0.0
1201192.0,1633728.0,0.0,21.0,1.0,0.0,5.0,0.0,0.0,0.0,27.0,0.0,0.0
2101617.0,826086.0,1.0,575.0,61.0,16383.0,2683.0,24.0,0.0,20.0,18899.0,0.0010582570506376,1.6493517717666602e-06
4386574.0,661522.0,1.0,4.0,77.0,0.0,24.0,0.0,0.0,14.0,91.0,0.15384615384615385,0.00720164609053498
1148998.0,1886123.0,1.0,84.0,16.0,377.0,13.0,3.0,6.0,3.0,460.0,0.01956521739130435,0.00023076923076923076
4371447.0,526102.0,1.0,243.0,93.0,266.0,60.0,22.0,41.0,23.0,487.0,0.13141683778234087,0.0005842827928717499
888664.0,1318527.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0
923027.0,3215921.0,1.0,48.0,2.0,0.0,621.0,0.0,0.0,0.0,670.0,0.0,0.0
890348.0,2152072.0,0.0,1689.0,24.0,0.0,1.0,0.0,0.0,0.0,1696.0,0.0,0.0
3116809.0,2928017.0,1.0,461.0,34.0,0.0,80.0,3.0,0.0,2.0,545.0,0.003669724770642202,5.0505050505050505e-05
2102155.0,3324869.0,1.0,66.0,27.0,113.0,121.0,3.0,5.0,10.0,278.0,0.0539568345323741,0.0006892748828232699
2749900.0,3897273.0,1.0,1754.0,17.0,0.0,3.0,0.0,0.0,0.0,1757.0,0.0,0.0
3255102.0,4627561.0,0.0,1995.0,78.0,0.0,1.0,0.0,0.0,0.0,2001.0,0.0,0.0
3392566.0,2995082.0,1.0,195.0,65.0,0.0,29.0,5.0,0.0,10.0,259.0,0.03861003861003861,0.001326259946949602
390910.0,2343167.0,1.0,23.0,7.0,1.0,427.0,0.0,0.0,2.0,454.0,0.004405286343612335,0.00015576323987538941
3954833.0,4681052.0,0.0,36.0,17.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0
1864504.0,2097319.0,1.0,409.0,71.0,73.0,40.0,6.0,6.0,2.0,508.0,0.015748031496062992,0.00014749262536873156
2932456.0,2995145.0,0.0,68.0,49.0,0.0,2.0,0.0,0.0,0.0,106.0,0.0,0.0
1510894.0,4637993.0,0.0,44.0,4.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0
2565018.0,4634766.0,0.0,198.0,5.0,0.0,1.0,0.0,0.0,0.0,199.0,0.0,0.0
1430993.0,2936299.0,0.0,1588.0,75.0,0.0,1.0,0.0,0.0,0.0,1595.0,0.0,0.0
454765.0,3623425.0,1.0,228.0,31.0,0.0,246.0,2.0,0.0,3.0,479.0,0.006263048016701462,4.7085412939071474e-05
4836227.0,667228.0,1.0,161.0,130.0,1054.0,161.0,18.0,23.0,38.0,1372.0,0.04446064139941691,0.0001725283894050599
2249738.0,3729955.0,1.0,54.0,1.0,0.0,39.0,0.0,0.0,0.0,94.0,0.0,0.0
106501.0,220401.0,1.0,1959.0,106.0,0.0,35.0,7.0,0.0,6.0,1993.0,0.0030105368790767687,8.301625735039778e-05
3496015.0,2321100.0,1.0,15.0,13.0,164.0,54.0,6.0,7.0,7.0,186.0,0.07526881720430108,0.0022935779816513763
4674351.0,2908742.0,0.0,236.0,22.0,0.0,1.0,0.0,0.0,0.0,242.0,0.0,0.0
4438277.0,3175198.0,0.0,255.0,27.0,0.0,13.0,0.0,0.0,0.0,279.0,0.0,0.0
3191665.0,677169.0,1.0,788.0,79.0,0.0,47.0,8.0,0.0,8.0,847.0,0.009445100354191263,0.00019632383616775871
1284452.0,1921608.0,1.0,5.0,6.0,89.0,212.0,4.0,4.0,4.0,226.0,0.035398230088495575,0.0024161884627000906
339377.0,4282454.0,0.0,317.0,65.0,0.0,1.0,0.0,0.0,0.0,349.0,0.0,0.0
3950425.0,2541509.0,1.0,107.0,49.0,0.0,9.0,4.0,0.0,3.0,121.0,0.024793388429752067,0.002136752136752137
4296766.0,3031618.0,0.0,20.0,2.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0
4161754.0,4187665.0,0.0,82.0,45.0,0.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0
1940505.0,2900905.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
1733934.0,3692324.0,0.0,29.0,12.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0
418652.0,1985137.0,0.0,113.0,10.0,0.0,3.0,0.0,0.0,0.0,117.0,0.0,0.0
3306387.0,1878093.0,1.0,127.0,5.0,85.0,193.0,8.0,1.0,3.0,375.0,0.010666666666666666,0.00010900370612600828
4695163.0,4446779.0,0.0,6933.0,129.0,0.0,1.0,0.0,0.0,0.0,6942.0,0.0,0.0
4466115.0,1096543.0,0.0,704.0,91.0,0.0,49.0,0.0,0.0,0.0,796.0,0.0,0.0
270791.0,2875105.0,1.0,3.0,2.0,0.0,46.0,0.0,0.0,0.0,50.0,0.0,0.0
291554.0,3799547.0,0.0,33.0,10.0,0.0,118.0,0.0,0.0,0.0,154.0,0.0,0.0
1316487.0,3479602.0,1.0,96.0,13.0,0.0,4.0,1.0,0.0,1.0,101.0,0.009900990099009901,0.0022935779816513763
4691328.0,3655589.0,0.0,291.0,109.0,0.0,9.0,0.0,0.0,0.0,347.0,0.0,0.0
429205.0,4312218.0,1.0,167.0,125.0,0.0,1.0,0.0,0.0,0.0,251.0,0.0,0.0
4448861.0,887900.0,1.0,161.0,32.0,0.0,5.0,2.0,0.0,3.0,185.0,0.016216216216216217,0.0031088082901554403
2852728.0,2306730.0,0.0,280.0,47.0,0.0,12.0,0.0,0.0,0.0,311.0,0.0,0.0
1866710.0,3533168.0,1.0,276.0,15.0,18.0,3624.0,13.0,2.0,5.0,3902.0,0.0017939518195797027,6.604882706718675e-06
2021625.0,4447598.0,0.0,97.0,72.0,0.0,1.0,0.0,0.0,0.0,146.0,0.0,0.0
4665115.0,1916690.0,0.0,719.0,52.0,0.0,61.0,1.0,0.0,1.0,785.0,0.0012738853503184713,2.1262571495396654e-05
2258619.0,4307033.0,0.0,69.0,34.0,0.0,1.0,0.0,0.0,0.0,91.0,0.0,0.0
207775.0,2861268.0,1.0,500.0,82.0,0.0,221.0,2.0,0.0,2.0,732.0,0.00273224043715847,1.554943944270809e-05
2945770.0,4144244.0,0.0,289.0,218.0,0.0,1.0,0.0,0.0,0.0,424.0,0.0,0.0
3933242.0,2398274.0,1.0,48.0,8.0,0.0,2.0,0.0,0.0,0.0,50.0,0.0,0.0
4429673.0,1752879.0,0.0,1275.0,244.0,0.0,3.0,0.0,0.0,0.0,1331.0,0.0,0.0
1365025.0,3105785.0,0.0,243.0,65.0,0.0,2.0,0.0,0.0,0.0,263.0,0.0,0.0
1685487.0,2165369.0,0.0,154.0,7.0,0.0,2.0,0.0,0.0,0.0,161.0,0.0,0.0
697545.0,4448893.0,0.0,265.0,26.0,0.0,1.0,0.0,0.0,0.0,269.0,0.0,0.0
3442334.0,3258127.0,0.0,111.0,45.0,0.0,1.0,0.0,0.0,0.0,145.0,0.0,0.0
78828.0,3182288.0,0.0,6562.0,706.0,0.0,1.0,0.0,0.0,0.0,6642.0,0.0,0.0
4560213.0,2879919.0,0.0,35.0,6.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,0.0
3093219.0,2667715.0,0.0,332.0,58.0,0.0,1.0,0.0,0.0,0.0,346.0,0.0,0.0
1155865.0,996783.0,1.0,89.0,48.0,0.0,50.0,3.0,0.0,9.0,158.0,0.056962025316455694,0.001313868613138686
2291084.0,485770.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0
3495315.0,1373472.0,1.0,51.0,19.0,381.0,188.0,0.0,8.0,2.0,569.0,0.01757469244288225,0.00025106703489831785
3474925.0,274126.0,1.0,45.0,14.0,0.0,4.0,0.0,0.0,0.0,54.0,0.0,0.0
4553295.0,2566117.0,0.0,139.0,10.0,0.0,1.0,0.0,0.0,0.0,146.0,0.0,0.0
2592761.0,3089919.0,1.0,535.0,88.0,0.0,35.0,2.0,0.0,4.0,587.0,0.0068143100511073255,0.00018344416418252695
3824359.0,1567934.0,1.0,81.0,3.0,124.0,1774.0,2.0,6.0,0.0,1950.0,0.003076923076923077,3.76335992774349e-05
775944.0,3397567.0,0.0,12.0,13.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0
2086317.0,3374235.0,0.0,0.0,62.0,0.0,5.0,0.0,0.0,0.0,67.0,0.0,0.0
1121656.0,2058551.0,1.0,48.0,2.0,0.0,397.0,1.0,0.0,0.0,445.0,0.0,0.0
3839584.0,2995485.0,0.0,24.0,3.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0
1671097.0,4639079.0,1.0,14565.0,353.0,0.0,10.0,3.0,0.0,2.0,14598.0,0.00013700506918755994,1.340662287169862e-05
2906196.0,361169.0,0.0,147.0,42.0,0.0,1.0,0.0,0.0,0.0,182.0,0.0,0.0
3509066.0,2104911.0,1.0,7.0,2.0,73.0,12.0,3.0,3.0,2.0,78.0,0.0641025641025641,0.006535947712418301
1526889.0,4307370.0,0.0,72.0,22.0,0.0,39.0,0.0,0.0,0.0,122.0,0.0,0.0
3668739.0,2321169.0,1.0,10990.0,222.0,0.0,125.0,19.0,0.0,18.0,11099.0,0.0016217677268222362,1.2843382090617196e-05
4343030.0,3256139.0,1.0,3161.0,93.0,0.0,28.0,2.0,0.0,1.0,3218.0,0.00031075201988812925,1.0975502678022653e-05
2383010.0,3654306.0,1.0,1201.0,84.0,0.0,39.0,2.0,0.0,2.0,1249.0,0.0016012810248198558,3.9908211114436796e-05
1112132.0,3440025.0,1.0,14.0,13.0,167.0,17.0,0.0,1.0,0.0,193.0,0.0051813471502590676,0.00020128824476650564
3584058.0,4215084.0,0.0,1572.0,275.0,0.0,12.0,1.0,0.0,1.0,1590.0,0.0006289308176100629,4.511820970943873e-05
2956282.0,1893641.0,1.0,1120.0,124.0,1626.0,153.0,39.0,125.0,21.0,2659.0,0.05490786009778112,6.597152560508541e-05
4241246.0,4673897.0,1.0,522.0,13.0,0.0,58.0,0.0,0.0,0.0,585.0,0.0,0.0
1224772.0,3858565.0,1.0,433.0,97.0,54.0,2888.0,46.0,3.0,39.0,3303.0,0.012715712988192553,2.6935854187242665e-05
2027096.0,1300444.0,1.0,41.0,13.0,187.0,2337.0,0.0,0.0,0.0,2540.0,0.0,0.0
4533052.0,2621423.0,1.0,370.0,147.0,0.0,2.0,0.0,0.0,0.0,463.0,0.0,0.0
1243305.0,1263050.0,0.0,191.0,5.0,0.0,2.0,0.0,0.0,0.0,195.0,0.0,0.0
1124845.0,3347327.0,1.0,339.0,83.0,0.0,4.0,1.0,0.0,0.0,404.0,0.0,0.0
226172.0,1256223.0,0.0,132.0,15.0,0.0,6.0,0.0,0.0,0.0,144.0,0.0,0.0
1165005.0,994385.0,0.0,85.0,56.0,0.0,1.0,0.0,0.0,0.0,110.0,0.0,0.0
4044158.0,1812501.0,1.0,1496.0,50.0,6.0,1757.0,14.0,0.0,13.0,3247.0,0.004003695719125347,4.7695955162867015e-06
2388653.0,1698924.0,1.0,1332.0,147.0,0.0,30.0,1.0,0.0,1.0,1363.0,0.0007336757153338225,2.2537750732476897e-05
2555754.0,4783293.0,1.0,32.0,4.0,0.0,13.0,1.0,0.0,2.0,46.0,0.043478260869565216,0.004273504273504274
614799.0,2648695.0,1.0,99.0,7.0,16383.0,394.0,2.0,10.0,0.0,16605.0,0.0006022282445046673,5.623152091643884e-06
3882436.0,2246176.0,1.0,647.0,131.0,0.0,19.0,1.0,0.0,1.0,705.0,0.0014184397163120568,6.764984440535787e-05
1854885.0,2836201.0,0.0,534.0,14.0,0.0,17.0,0.0,0.0,0.0,553.0,0.0,0.0
555539.0,3554303.0,0.0,136.0,19.0,0.0,1.0,0.0,0.0,0.0,146.0,0.0,0.0
3944291.0,1505241.0,1.0,165.0,19.0,16383.0,1518.0,11.0,2.0,5.0,18005.0,0.00038878089419605664,2.125215253945007e-06
501104.0,3296826.0,0.0,147.0,86.0,0.0,6.0,0.0,0.0,0.0,217.0,0.0,0.0
141482.0,1562489.0,0.0,533.0,63.0,0.0,1.0,0.0,0.0,0.0,545.0,0.0,0.0
1421989.0,3464183.0,1.0,58.0,15.0,0.0,1.0,0.0,0.0,0.0,65.0,0.0,0.0
3028467.0,86924.0,0.0,170.0,7.0,0.0,29.0,0.0,0.0,0.0,202.0,0.0,0.0
540166.0,147941.0,1.0,2.0,15.0,14.0,147.0,1.0,0.0,12.0,154.0,0.07792207792207792,0.004384362440628425
4850378.0,425247.0,1.0,190.0,55.0,323.0,168.0,0.0,1.0,0.0,679.0,0.0014727540500736377,8.312897460409825e-06
795101.0,703037.0,0.0,87.0,27.0,0.0,1.0,0.0,0.0,0.0,98.0,0.0,0.0
637791.0,2927459.0,1.0,53.0,108.0,0.0,54.0,3.0,0.0,22.0,184.0,0.11956521739130435,0.0025304807913503567
4347963.0,197773.0,1.0,335.0,15.0,0.0,177.0,5.0,0.0,1.0,512.0,0.001953125,1.6142050040355125e-05
2890398.0,9732.0,1.0,94.0,19.0,0.0,5.0,2.0,0.0,2.0,109.0,0.01834862385321101,0.0035398230088495575
1065178.0,447505.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0
4730211.0,2548996.0,0.0,151.0,147.0,0.0,1.0,0.0,0.0,0.0,255.0,0.0,0.0
4387895.0,2988835.0,1.0,146.0,14.0,0.0,1.0,0.0,0.0,0.0,149.0,0.0,0.0
2728527.0,4644488.0,0.0,870.0,64.0,0.0,1.0,0.0,0.0,0.0,873.0,0.0,0.0
474427.0,3491215.0,0.0,573.0,49.0,0.0,1.0,0.0,0.0,0.0,588.0,0.0,0.0
1327237.0,501350.0,1.0,669.0,81.0,0.0,10.0,4.0,0.0,6.0,704.0,0.008522727272727272,0.0008
1456229.0,1027676.0,0.0,20.0,5.0,0.0,3.0,0.0,0.0,0.0,25.0,0.0,0.0
1364673.0,442132.0,1.0,1758.0,172.0,0.0,16.0,9.0,0.0,9.0,1793.0,0.0050195203569436695,0.0002914507772020725
2402876.0,3537904.0,1.0,40.0,2.0,0.0,18.0,0.0,0.0,0.0,60.0,0.0,0.0
379299.0,507488.0,1.0,23.0,4.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0
1727962.0,1939421.0,0.0,184.0,32.0,0.0,4.0,0.0,0.0,0.0,201.0,0.0,0.0
4502665.0,2442274.0,0.0,94.0,17.0,0.0,2.0,0.0,0.0,0.0,96.0,0.0,0.0
2248908.0,3399369.0,0.0,3999.0,91.0,0.0,2.0,0.0,0.0,0.0,4009.0,0.0,0.0
1576591.0,4651390.0,1.0,250.0,99.0,0.0,167.0,35.0,0.0,40.0,389.0,0.10282776349614396,0.0006863064701542474
1934734.0,354983.0,0.0,228.0,1983.0,0.0,2.0,0.0,0.0,0.0,2089.0,0.0,0.0
1621453.0,536508.0,1.0,41.0,22.0,0.0,2.0,0.0,0.0,0.0,57.0,0.0,0.0
1936123.0,3262565.0,1.0,232.0,80.0,55.0,295.0,26.0,1.0,30.0,553.0,0.05605786618444846,0.0002838827838827839
2692521.0,1564138.0,1.0,1164.0,85.0,964.0,252.0,18.0,33.0,19.0,2167.0,0.023996308260267652,3.423791664910876e-05
1828397.0,4702957.0,1.0,24.0,6.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0
1068550.0,908055.0,1.0,3.0,92.0,0.0,121.0,1.0,0.0,22.0,193.0,0.11398963730569948,0.0019138755980861245
3521839.0,2828475.0,0.0,16.0,18.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0
4009999.0,304198.0,0.0,4573.0,132.0,0.0,2.0,0.0,0.0,0.0,4589.0,0.0,0.0
3374585.0,744165.0,1.0,43.0,9.0,0.0,2.0,0.0,0.0,0.0,47.0,0.0,0.0
2042514.0,4752622.0,1.0,260.0,83.0,1050.0,267.0,43.0,106.0,47.0,1252.0,0.12220447284345048,0.0003386971449823014
1039237.0,2606161.0,0.0,45.0,3.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0
911992.0,1886656.0,0.0,264.0,21.0,0.0,1.0,0.0,0.0,0.0,266.0,0.0,0.0
3146320.0,3338790.0,1.0,14.0,14.0,0.0,143.0,0.0,0.0,0.0,163.0,0.0,0.0
1666421.0,1813378.0,0.0,9.0,13.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0
4170747.0,1061060.0,0.0,69.0,11.0,0.0,7.0,0.0,0.0,0.0,81.0,0.0,0.0
3238800.0,3691834.0,1.0,2856.0,236.0,668.0,78.0,16.0,84.0,11.0,3546.0,0.026790750141003947,4.118559007245195e-05
2195210.0,1820211.0,1.0,111.0,31.0,0.0,3.0,0.0,0.0,0.0,124.0,0.0,0.0
1365998.0,1334001.0,0.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0
2983940.0,1242815.0,1.0,1764.0,34.0,0.0,1.0,0.0,0.0,0.0,1777.0,0.0,0.0
3039532.0,4742663.0,0.0,301.0,48.0,0.0,40.0,0.0,0.0,0.0,362.0,0.0,0.0
3060316.0,560163.0,0.0,595.0,60.0,0.0,2.0,0.0,0.0,0.0,608.0,0.0,0.0
2329469.0,2685960.0,1.0,1028.0,49.0,0.0,30.0,3.0,0.0,0.0,1060.0,0.0,0.0
744159.0,678381.0,0.0,1106.0,11.0,0.0,1.0,0.0,0.0,0.0,1108.0,0.0,0.0
1062474.0,180798.0,1.0,117.0,72.0,0.0,31.0,6.0,0.0,9.0,185.0,0.04864864864864865,0.0015360983102918587
309378.0,3974889.0,1.0,24.0,534.0,0.0,33.0,1.0,0.0,9.0,580.0,0.015517241379310345,0.0004887585532746823
652237.0,3366938.0,1.0,113.0,6.0,0.0,8.0,0.0,0.0,0.0,122.0,0.0,0.0
3219195.0,4252098.0,1.0,99.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0
1073563.0,2158873.0,1.0,462.0,45.0,0.0,20.0,1.0,0.0,1.0,484.0,0.002066115702479339,9.861932938856015e-05
2896709.0,2428515.0,0.0,17.0,75.0,0.0,1.0,0.0,0.0,0.0,91.0,0.0,0.0
2233508.0,2676705.0,0.0,285.0,70.0,0.0,1.0,0.0,0.0,0.0,313.0,0.0,0.0
1639260.0,453746.0,1.0,284.0,2.0,0.0,1.0,0.0,0.0,0.0,285.0,0.0,0.0
3639123.0,1048605.0,1.0,323.0,67.0,0.0,8.0,3.0,0.0,3.0,336.0,0.008928571428571428,0.0009615384615384616
1769433.0,3083255.0,0.0,521.0,26.0,0.0,24.0,0.0,0.0,0.0,550.0,0.0,0.0
4513588.0,417169.0,1.0,362.0,36.0,5.0,72.0,1.0,3.0,1.0,453.0,0.008830022075055188,0.0001305227435880702
3637130.0,1065897.0,1.0,167.0,36.0,0.0,3.0,0.0,0.0,0.0,193.0,0.0,0.0
992192.0,2746094.0,0.0,89.0,3.0,0.0,15.0,0.0,0.0,0.0,105.0,0.0,0.0
709189.0,4434676.0,0.0,29.0,4.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0
200282.0,1344022.0,0.0,110.0,62.0,0.0,1.0,0.0,0.0,0.0,142.0,0.0,0.0
1323604.0,2209189.0,0.0,597.0,25.0,0.0,2.0,0.0,0.0,0.0,600.0,0.0,0.0
2031176.0,4845406.0,1.0,5849.0,727.0,0.0,170.0,76.0,0.0,75.0,5956.0,0.012592343854936199,6.708887934735938e-05
3298364.0,1459011.0,0.0,6434.0,97.0,0.0,1.0,0.0,0.0,0.0,6501.0,0.0,0.0
93498.0,1221957.0,1.0,54.0,30.0,0.0,9.0,6.0,0.0,8.0,73.0,0.1095890410958904,0.010582010582010581
325932.0,2895510.0,1.0,1964.0,47.0,574.0,1521.0,21.0,11.0,6.0,3890.0,0.004370179948586119,4.035086261836747e-06
231566.0,3763040.0,1.0,8.0,24.0,8.0,28.0,1.0,7.0,8.0,50.0,0.3,0.013020833333333334
1536403.0,50181.0,0.0,26.0,23.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,0.0
2177957.0,968398.0,1.0,166.0,33.0,304.0,39.0,14.0,34.0,14.0,449.0,0.10690423162583519,0.0007032245776989905
4708795.0,2021655.0,1.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0
4490935.0,4826864.0,0.0,76.0,39.0,0.0,2.0,0.0,0.0,0.0,106.0,0.0,0.0
697167.0,3911449.0,1.0,266.0,58.0,449.0,73.0,2.0,16.0,4.0,749.0,0.0267022696929239,0.00011825363038645286
3449992.0,3611367.0,1.0,38.0,1.0,0.0,35.0,0.0,0.0,0.0,73.0,0.0,0.0
4683574.0,4436132.0,0.0,105.0,79.0,0.0,1.0,0.0,0.0,0.0,175.0,0.0,0.0
1360519.0,1404572.0,1.0,865.0,121.0,0.0,56.0,14.0,0.0,11.0,944.0,0.011652542372881356,0.00019921761808171543
451474.0,2543748.0,0.0,586.0,56.0,0.0,47.0,4.0,0.0,2.0,634.0,0.0031545741324921135,6.628222973420826e-05
487468.0,2122658.0,1.0,40.0,22.0,0.0,119.0,0.0,0.0,1.0,176.0,0.005681818181818182,0.0001355380862022228
3165150.0,86414.0,0.0,196.0,25.0,0.0,1.0,0.0,0.0,0.0,198.0,0.0,0.0
466322.0,4700827.0,0.0,26.0,24.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0
4634923.0,2081786.0,1.0,88.0,280.0,0.0,26.0,2.0,0.0,5.0,364.0,0.013736263736263736,0.0005225752508361204
4809140.0,158722.0,1.0,7.0,6.0,92.0,54.0,5.0,5.0,5.0,110.0,0.09090909090909091,0.005268703898840885
2460708.0,1197720.0,1.0,198.0,35.0,0.0,33.0,8.0,0.0,10.0,236.0,0.0423728813559322,0.0013005592404734035
3106820.0,1754209.0,1.0,1987.0,33.0,0.0,61.0,8.0,0.0,4.0,2042.0,0.0019588638589618022,3.246226261970459e-05
2225425.0,3432773.0,1.0,612.0,138.0,0.0,196.0,15.0,0.0,12.0,823.0,0.014580801944106925,8.163265306122449e-05
3894969.0,3622506.0,0.0,452.0,52.0,0.0,1.0,0.0,0.0,0.0,497.0,0.0,0.0
2398646.0,2869115.0,1.0,5.0,1.0,184.0,571.0,3.0,2.0,0.0,706.0,0.0028328611898017,0.0004415011037527594
49816.0,1365309.0,0.0,87.0,10.0,0.0,2.0,0.0,0.0,0.0,90.0,0.0,0.0
1146289.0,3329651.0,1.0,306.0,34.0,0.0,7.0,0.0,0.0,0.0,319.0,0.0,0.0
4154715.0,3052523.0,1.0,279.0,142.0,372.0,863.0,23.0,24.0,44.0,1372.0,0.04956268221574344,0.0001307855789666016
1778791.0,413029.0,0.0,223.0,52.0,0.0,4.0,0.0,0.0,0.0,254.0,0.0,0.0
4249425.0,834827.0,0.0,667.0,164.0,0.0,1.0,0.0,0.0,0.0,758.0,0.0,0.0
2679822.0,243867.0,0.0,84.0,7.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0
4692368.0,3481150.0,0.0,4366.0,197.0,0.0,1.0,0.0,0.0,0.0,4422.0,0.0,0.0
1317808.0,2335734.0,1.0,133.0,27.0,0.0,1.0,0.0,0.0,0.0,141.0,0.0,0.0
2958247.0,2595014.0,0.0,174.0,16.0,0.0,2.0,0.0,0.0,0.0,183.0,0.0,0.0
1844023.0,1829215.0,1.0,80.0,21.0,14576.0,2015.0,28.0,32.0,17.0,14647.0,0.003345394961425548,2.9241668064100124e-05
4654725.0,1712203.0,1.0,195.0,30.0,109.0,667.0,7.0,1.0,3.0,955.0,0.004188481675392671,2.290950744558992e-05
2623624.0,4602075.0,0.0,767.0,246.0,0.0,1.0,0.0,0.0,0.0,796.0,0.0,0.0
1951065.0,2479543.0,1.0,12887.0,284.0,0.0,14.0,5.0,0.0,4.0,12929.0,0.00030938200943615127,2.1692679805199734e-05
2117970.0,2752481.0,1.0,1012.0,50.0,0.0,1.0,0.0,0.0,0.0,1031.0,0.0,0.0
69371.0,148076.0,1.0,26.0,4.0,0.0,11.0,0.0,0.0,0.0,39.0,0.0,0.0
205271.0,4469345.0,0.0,16383.0,374.0,0.0,5.0,0.0,0.0,0.0,16468.0,0.0,0.0
3677943.0,417324.0,0.0,101.0,4.0,0.0,12.0,0.0,0.0,0.0,116.0,0.0,0.0
3898382.0,2677299.0,0.0,907.0,162.0,0.0,2.0,0.0,0.0,0.0,915.0,0.0,0.0
65209.0,727524.0,1.0,11.0,3.0,0.0,2.0,0.0,0.0,1.0,15.0,0.06666666666666667,0.03571428571428571
2650267.0,4089925.0,0.0,301.0,21.0,0.0,15.0,0.0,0.0,0.0,319.0,0.0,0.0
672153.0,2398919.0,1.0,173.0,20.0,0.0,27.0,5.0,0.0,6.0,202.0,0.0297029702970297,0.0011514104778353484
2277379.0,3094054.0,1.0,317.0,67.0,0.0,93.0,5.0,0.0,8.0,434.0,0.018433179723502304,0.00022401433691756272
2143139.0,900814.0,0.0,238.0,801.0,0.0,2.0,0.0,0.0,0.0,955.0,0.0,0.0
2835418.0,1062166.0,1.0,1453.0,108.0,166.0,592.0,53.0,30.0,13.0,2099.0,0.02048594568842306,3.6340955919265606e-05
246118.0,2637023.0,0.0,63.0,16.0,0.0,2.0,0.0,0.0,0.0,73.0,0.0,0.0
2226658.0,4767418.0,0.0,257.0,11.0,0.0,3.0,0.0,0.0,0.0,262.0,0.0,0.0
3035439.0,171529.0,1.0,85.0,4.0,0.0,1.0,0.0,0.0,0.0,86.0,0.0,0.0
966272.0,2046697.0,1.0,28.0,7.0,0.0,4.0,1.0,0.0,0.0,34.0,0.0,0.0
985334.0,1921608.0,1.0,5.0,9.0,89.0,212.0,3.0,3.0,7.0,227.0,0.04405286343612335,0.0023730422401518746
3790164.0,1148428.0,0.0,174.0,291.0,0.0,12.0,2.0,0.0,2.0,435.0,0.004597701149425287,0.00035842293906810036
1450322.0,466559.0,0.0,140.0,505.0,0.0,1.0,0.0,0.0,0.0,610.0,0.0,0.0
1184250.0,3263352.0,0.0,370.0,56.0,0.0,85.0,2.0,0.0,1.0,478.0,0.0020920502092050207,2.7616680475006903e-05
